# --- TEST-START ---
# CONFIG_JSON: {"name":"Custom 2D Slice","mode":"custom","polarization":"vertical","sweep":{"start_ghz":2.0,"stop_ghz":18.0,"points":51,"format":"MAG","power_dbm":0.0},"grid":{"phi_step_deg":null,"theta_step_deg":null,"custom_axis":"theta","custom_angle_deg":90.0,"custom_step_deg":1.0},"plot_options":{"title":"Live Pattern","grid":false,"y_limits":[-55.0,-15.0],"do_not_modify_vna":false},"created_local":"2026-04-15 14:29:37","created_utc":"2026-04-15T18:29:37.172108Z"}
# META: vna=VNAController
# META: positioner=SerialController
# META: polarization=vertical
Phi (deg),Theta (deg),Frequency (GHz),Magnitude (dB),Phase (deg)
162.0,90.0,11.6,-62.04,-42.462927796151746
162.0,90.0,11.92,-76.57,70.67339660709074
162.0,90.0,12.24,-66.51,135.40095902792055
162.0,90.0,12.56,-69.93,98.35934512489668
162.0,90.0,12.88,-90.02,-134.30975219603937
162.0,90.0,13.2,-74.43,49.885737014277325
162.0,90.0,13.52,-74.41,157.30828172227362
162.0,90.0,13.84,-73.78,29.526190726002877
162.0,90.0,14.16,-73.79,-162.532949588205
162.0,90.0,14.48,-73.22,129.30090937849707
162.0,90.0,14.8,-82.58,-57.48852038199998
162.0,90.0,15.12,-75.75,130.44735840385889
162.0,90.0,15.44,-75.15,81.53581737385879
162.0,90.0,15.76,-81.11,-99.43681905360236
162.0,90.0,16.08,-77.95,-112.09819518131833
162.0,90.0,16.4,-69.97,82.1874707132154
162.0,90.0,16.72,-72.79,72.1987539109161
162.0,90.0,17.04,-85.73,-71.93997087693958
162.0,90.0,17.36,-76.23,151.24683346691265
162.0,90.0,17.68,-81.87,97.90158595529242
162.0,90.0,18.0,-79.21,-6.767879144513974
163.0,90.0,2.0,-31.25,49.33304727141519
163.0,90.0,2.32,-36.32,137.87088957509664
163.0,90.0,2.64,-36.46,-146.01124812462106
163.0,90.0,2.96,-35.52,-92.66898425399837
163.0,90.0,3.28,-37.17,-38.64159709501419
163.0,90.0,3.6,-37.4,32.80332741196021
163.0,90.0,3.92,-40.35,105.53979849765287
163.0,90.0,4.24,-42.93,-157.78304103608693
163.0,90.0,4.56,-43.55,-86.92938620580544
163.0,90.0,4.88,-39.51,21.76675325113132
163.0,90.0,5.2,-42.19,83.47021398304445
163.0,90.0,5.52,-38.26,160.54607091076718
163.0,90.0,5.84,-45.19,-126.1416487086662
163.0,90.0,6.16,-48.73,-23.321319444886065
163.0,90.0,6.48,-47.71,69.71134666103906
163.0,90.0,6.8,-48.32,141.36019898116692
163.0,90.0,7.12,-48.22,-103.54866513899596
163.0,90.0,7.44,-48.23,-64.50957065211134
163.0,90.0,7.76,-47.44,53.09616486179446
163.0,90.0,8.08,-54.01,129.85087486376165
163.0,90.0,8.4,-55.49,-130.69907867713374
163.0,90.0,8.72,-55.52,-41.13782218468797
163.0,90.0,9.04,-57.93,27.110107107163024
163.0,90.0,9.36,-55.61,120.29900837470784
163.0,90.0,9.68,-57.58,166.75533050567932
163.0,90.0,10.0,-60.5,-82.93226509981571
163.0,90.0,10.32,-60.9,13.9705471986475
163.0,90.0,10.64,-62.43,89.91563798815406
163.0,90.0,10.96,-67.08,115.81710679196856
163.0,90.0,11.28,-62.4,-135.05393105480275
163.0,90.0,11.6,-64.1,-55.3877478026387
163.0,90.0,11.92,-74.57,104.10573001749934
163.0,90.0,12.24,-67.88,92.42877820668099
163.0,90.0,12.56,-70.47,84.13257195404208
163.0,90.0,12.88,-72.08,-137.06981752387742
163.0,90.0,13.2,-75.51,-89.74983123375517
163.0,90.0,13.52,-79.32,79.61678879695388
163.0,90.0,13.84,-94.85,87.46858956635644
163.0,90.0,14.16,-71.68,-71.45716289383913
163.0,90.0,14.48,-84.43,154.9026844576321
163.0,90.0,14.8,-80.97,143.93010908524136
163.0,90.0,15.12,-79.43,149.8488298749327
163.0,90.0,15.44,-84.62,-169.61388217164793
163.0,90.0,15.76,-72.33,74.34416462870017
163.0,90.0,16.08,-80.83,69.73919219567277
163.0,90.0,16.4,-74.93,97.10557426271642
163.0,90.0,16.72,-81.54,13.8014298472688
163.0,90.0,17.04,-77.16,-139.61575141537432
163.0,90.0,17.36,-81.45,141.56519492401026
163.0,90.0,17.68,-72.9,-173.4047737363405
163.0,90.0,18.0,-71.82,-118.78281663844707
164.0,90.0,2.0,-31.37,49.88381660391258
164.0,90.0,2.32,-35.74,137.48892315164255
164.0,90.0,2.64,-36.41,-146.321246649616
164.0,90.0,2.96,-34.85,-99.53201268013166
164.0,90.0,3.28,-36.44,-37.58372644286113
164.0,90.0,3.6,-37.06,26.052603470377136
164.0,90.0,3.92,-40.52,107.19540788013117
164.0,90.0,4.24,-41.85,-154.23120421571775
164.0,90.0,4.56,-43.03,-96.49403905067
164.0,90.0,4.88,-40.0,19.059338892836855
164.0,90.0,5.2,-42.15,86.32533143855593
164.0,90.0,5.52,-38.07,163.0993195885535
164.0,90.0,5.84,-44.93,-129.61128147524644
164.0,90.0,6.16,-48.21,-30.54923386673768
164.0,90.0,6.48,-48.04,69.47954913122574
164.0,90.0,6.8,-48.08,140.59183229317904
164.0,90.0,7.12,-49.15,-105.59225322639676
164.0,90.0,7.44,-47.85,-60.3948152211535
164.0,90.0,7.76,-47.83,45.04088478991642
164.0,90.0,8.08,-54.03,128.75093407657462
164.0,90.0,8.4,-52.86,-146.50172859958846
164.0,90.0,8.72,-54.37,-51.506599246821466
164.0,90.0,9.04,-58.15,26.24083593895361
164.0,90.0,9.36,-56.65,140.3191626073623
164.0,90.0,9.68,-54.95,161.61180816308024
164.0,90.0,10.0,-59.77,-64.03928144962693
164.0,90.0,10.32,-59.13,-11.7013282177718
164.0,90.0,10.64,-60.41,77.14568254555574
164.0,90.0,10.96,-71.42,123.80418641112242
164.0,90.0,11.28,-60.16,-134.4573928056774
164.0,90.0,11.6,-65.85,-53.333338410044405
164.0,90.0,11.92,-77.22,-56.11961284869703
164.0,90.0,12.24,-66.19,66.79121072804458
164.0,90.0,12.56,-75.92,37.61180312870444
164.0,90.0,12.88,-71.14,-95.24294987623574
164.0,90.0,13.2,-78.75,-107.09681168707661
164.0,90.0,13.52,-69.71,96.39931511472679
164.0,90.0,13.84,-75.1,170.68306916391887
164.0,90.0,14.16,-81.75,123.13849300153765
164.0,90.0,14.48,-74.78,73.53288668455201
164.0,90.0,14.8,-74.36,128.59507652170282
164.0,90.0,15.12,-74.99,-128.04516526052504
164.0,90.0,15.44,-71.22,77.01938093502383
164.0,90.0,15.76,-80.25,-131.67391834858347
164.0,90.0,16.08,-80.63,-60.12145243317671
164.0,90.0,16.4,-74.76,119.60606760431122
164.0,90.0,16.72,-87.18,60.277562435180485
164.0,90.0,17.04,-72.25,99.0400067897077
164.0,90.0,17.36,-74.41,106.4397314641171
164.0,90.0,17.68,-73.37,100.92978632775736
164.0,90.0,18.0,-83.81,165.42143423979812
165.0,90.0,2.0,-31.43,50.636322613177406
165.0,90.0,2.32,-35.1,137.3581579261432
165.0,90.0,2.64,-36.39,-146.20303508089953
165.0,90.0,2.96,-33.62,-102.17207853646953
165.0,90.0,3.28,-35.65,-37.13462146352118
165.0,90.0,3.6,-36.72,19.385235846307463
165.0,90.0,3.92,-41.11,108.2426713304482
165.0,90.0,4.24,-40.94,-150.73621543273129
165.0,90.0,4.56,-42.24,-107.32883762466933
165.0,90.0,4.88,-40.31,13.24021111076577
165.0,90.0,5.2,-42.12,87.2160343439541
165.0,90.0,5.52,-38.08,162.21581211953702
165.0,90.0,5.84,-44.01,-136.5157632994456
165.0,90.0,6.16,-47.1,-37.83050851924193
165.0,90.0,6.48,-48.43,71.22924020638719
165.0,90.0,6.8,-47.06,140.81688144642544
165.0,90.0,7.12,-50.53,-104.98677504393967
165.0,90.0,7.44,-47.41,-49.83272048334454
165.0,90.0,7.76,-48.4,37.93062349026274
165.0,90.0,8.08,-54.07,126.17264487098339
165.0,90.0,8.4,-51.21,-149.0132504891725
165.0,90.0,8.72,-55.09,-57.35043813641012
165.0,90.0,9.04,-57.25,31.550038648249295
165.0,90.0,9.36,-56.88,143.9274761408572
165.0,90.0,9.68,-54.29,172.86311468750787
165.0,90.0,10.0,-55.7,-72.76409557774245
165.0,90.0,10.32,-55.92,-34.93674232678293
165.0,90.0,10.64,-61.28,62.09439415240125
165.0,90.0,10.96,-63.92,128.88846569772448
165.0,90.0,11.28,-57.91,-136.68544315960926
165.0,90.0,11.6,-63.2,-97.66146341638299
165.0,90.0,11.92,-78.04,72.9943832328524
165.0,90.0,12.24,-60.76,51.81813787802731
165.0,90.0,12.56,-67.05,86.76177565629636
165.0,90.0,12.88,-72.78,-148.81762702464172
165.0,90.0,13.2,-72.15,-74.75064254157051
165.0,90.0,13.52,-75.22,114.51932777989668
165.0,90.0,13.84,-68.89,80.990870506525
165.0,90.0,14.16,-75.55,48.96090223418974
165.0,90.0,14.48,-81.65,-163.6508208915445
165.0,90.0,14.8,-77.84,112.81048809278482
165.0,90.0,15.12,-71.18,-73.30230908554105
165.0,90.0,15.44,-77.23,92.74048406404171
165.0,90.0,15.76,-77.16,107.07968009443684
165.0,90.0,16.08,-82.08,97.9660562276231
165.0,90.0,16.4,-69.95,80.91144214452298
165.0,90.0,16.72,-72.74,-64.8610331760951
165.0,90.0,17.04,-73.57,131.35883053652768
165.0,90.0,17.36,-79.87,25.9341050973445
165.0,90.0,17.68,-83.39,31.201777791804975
165.0,90.0,18.0,-80.24,-26.925202409717652
166.0,90.0,2.0,-31.63,51.84312621539963
166.0,90.0,2.32,-34.52,136.77308397011393
166.0,90.0,2.64,-36.54,-147.50332637972033
166.0,90.0,2.96,-32.35,-103.08808306958699
166.0,90.0,3.28,-34.98,-36.64280276791045
166.0,90.0,3.6,-36.33,13.66504655651891
166.0,90.0,3.92,-41.63,109.11984137001782
166.0,90.0,4.24,-40.19,-147.47154360116423
166.0,90.0,4.56,-41.45,-111.42050963744741
166.0,90.0,4.88,-40.34,5.681607025640645
166.0,90.0,5.2,-41.91,82.48705339454504
166.0,90.0,5.52,-38.64,162.69414145111935
166.0,90.0,5.84,-43.97,-139.58509324767758
166.0,90.0,6.16,-45.85,-42.17115889103875
166.0,90.0,6.48,-47.87,67.17117971853638
166.0,90.0,6.8,-47.28,146.14957085585496
166.0,90.0,7.12,-51.46,-105.96931071425408
166.0,90.0,7.44,-46.77,-46.529250375030095
166.0,90.0,7.76,-47.85,36.294440344509354
166.0,90.0,8.08,-53.66,121.53874911936423
166.0,90.0,8.4,-51.17,-156.13971924653072
166.0,90.0,8.72,-55.62,-62.26032840839131
166.0,90.0,9.04,-55.29,41.73619966598902
166.0,90.0,9.36,-57.01,124.52342159548841
166.0,90.0,9.68,-55.02,-171.37729386783118
166.0,90.0,10.0,-56.68,-72.3618215483048
166.0,90.0,10.32,-54.99,-35.27626459292836
166.0,90.0,10.64,-62.9,74.79005534656041
166.0,90.0,10.96,-62.47,134.67517108769718
166.0,90.0,11.28,-57.71,-136.19865840121662
166.0,90.0,11.6,-60.4,-81.44401082721504
166.0,90.0,11.92,-66.93,41.29106204763872
166.0,90.0,12.24,-61.2,35.80712785787688
166.0,90.0,12.56,-67.6,110.49153839156672
166.0,90.0,12.88,-73.01,-106.76304152899029
166.0,90.0,13.2,-75.21,-156.21173480537712
166.0,90.0,13.52,-75.43,2.5196977105341185
166.0,90.0,13.84,-64.26,81.3285952151967
166.0,90.0,14.16,-70.63,50.69284718810358
166.0,90.0,14.48,-74.47,128.25356412897526
166.0,90.0,14.8,-80.71,163.69614230157921
166.0,90.0,15.12,-86.94,153.9239346844695
166.0,90.0,15.44,-84.38,154.69207671577854
166.0,90.0,15.76,-70.08,150.31315652842716
166.0,90.0,16.08,-77.99,-81.46521089624217
166.0,90.0,16.4,-72.08,60.424439428771166
166.0,90.0,16.72,-71.52,-161.50007423900888
166.0,90.0,17.04,-82.14,165.16485980234341
166.0,90.0,17.36,-74.86,-165.1718439009955
166.0,90.0,17.68,-79.24,114.02565585308248
166.0,90.0,18.0,-80.8,-115.39310135446993
167.0,90.0,2.0,-31.78,52.97553846688036
167.0,90.0,2.32,-33.95,136.15583692364393
167.0,90.0,2.64,-36.86,-147.50226910077723
167.0,90.0,2.96,-31.19,-101.82317415381875
167.0,90.0,3.28,-34.34,-37.69661124882916
167.0,90.0,3.6,-35.9,8.797355763972382
167.0,90.0,3.92,-42.4,106.21537043826791
167.0,90.0,4.24,-39.83,-146.8726181460009
167.0,90.0,4.56,-40.82,-113.78720778686773
167.0,90.0,4.88,-40.32,-1.9113087040703693
167.0,90.0,5.2,-41.12,80.77098448622345
167.0,90.0,5.52,-39.56,162.12057576159484
167.0,90.0,5.84,-43.58,-147.24652699757456
167.0,90.0,6.16,-45.12,-42.12126208404311
167.0,90.0,6.48,-48.01,59.247277018458284
167.0,90.0,6.8,-47.34,152.03711342992017
167.0,90.0,7.12,-50.88,-103.7769585994707
167.0,90.0,7.44,-45.85,-44.307960235687965
167.0,90.0,7.76,-47.29,30.47305652766477
167.0,90.0,8.08,-50.96,122.88065557639179
167.0,90.0,8.4,-52.03,-167.30317803443512
167.0,90.0,8.72,-55.13,-72.19570657385994
167.0,90.0,9.04,-53.35,34.02644187832238
167.0,90.0,9.36,-56.72,119.63471080915781
167.0,90.0,9.68,-53.61,-165.301131770719
167.0,90.0,10.0,-57.28,-77.17314875290485
167.0,90.0,10.32,-55.61,-28.536684178889644
167.0,90.0,10.64,-60.5,79.06499241895675
167.0,90.0,10.96,-59.63,123.61878844980296
167.0,90.0,11.28,-57.22,-142.27073767817888
167.0,90.0,11.6,-59.29,-71.48906160148177
167.0,90.0,11.92,-68.87,23.019705399269704
167.0,90.0,12.24,-59.91,45.68570286061211
167.0,90.0,12.56,-64.2,128.120086068542
167.0,90.0,12.88,-75.0,-158.22982239133086
167.0,90.0,13.2,-85.93,-144.27262168696646
167.0,90.0,13.52,-70.36,-16.272778503874186
167.0,90.0,13.84,-66.58,94.52744755229703
167.0,90.0,14.16,-78.52,55.42262726293657
167.0,90.0,14.48,-76.65,90.48629783611833
167.0,90.0,14.8,-76.84,-175.7783570952981
167.0,90.0,15.12,-75.1,-104.20442894919354
167.0,90.0,15.44,-69.22,-22.628882391382994
167.0,90.0,15.76,-70.31,107.77416000928653
167.0,90.0,16.08,-82.48,6.229411404026574
167.0,90.0,16.4,-72.83,100.8809617809612
167.0,90.0,16.72,-74.22,-141.79601383926615
167.0,90.0,17.04,-75.02,-176.55290251296194
167.0,90.0,17.36,-76.75,-134.2902532053899
167.0,90.0,17.68,-76.09,165.2682098613591
167.0,90.0,18.0,-82.53,-155.6086162660629
168.0,90.0,2.0,-31.88,54.625214412298774
168.0,90.0,2.32,-33.41,136.85553961526838
168.0,90.0,2.64,-37.18,-146.597228573372
168.0,90.0,2.96,-30.16,-100.00956043582059
168.0,90.0,3.28,-34.01,-38.193757857519195
168.0,90.0,3.6,-35.54,6.668623348410005
168.0,90.0,3.92,-42.22,102.54052564255309
168.0,90.0,4.24,-39.79,-146.0652377889857
168.0,90.0,4.56,-40.36,-112.53325210151263
168.0,90.0,4.88,-40.27,-4.779335700570741
168.0,90.0,5.2,-40.64,80.4218329655147
168.0,90.0,5.52,-40.37,157.52884681468066
168.0,90.0,5.84,-43.65,-147.96788209908914
168.0,90.0,6.16,-44.89,-41.85032610991106
168.0,90.0,6.48,-47.58,55.01918531402298
168.0,90.0,6.8,-47.48,157.17726838364024
168.0,90.0,7.12,-51.0,-106.388046587781
168.0,90.0,7.44,-45.31,-43.88792822388975
168.0,90.0,7.76,-46.39,33.94642483216525
168.0,90.0,8.08,-50.19,122.41574662181195
168.0,90.0,8.4,-51.45,-172.3562728903415
168.0,90.0,8.72,-55.18,-77.71441663083306
168.0,90.0,9.04,-52.47,28.294729823314874
168.0,90.0,9.36,-56.57,116.53787383456871
168.0,90.0,9.68,-52.87,-163.01063181894835
168.0,90.0,10.0,-58.46,-87.1914557774007
168.0,90.0,10.32,-57.14,-14.540538158979858
168.0,90.0,10.64,-59.81,60.754926680258635
168.0,90.0,10.96,-61.47,140.14686485630233
168.0,90.0,11.28,-58.32,-136.2430917207399
168.0,90.0,11.6,-61.59,-72.07342010126256
168.0,90.0,11.92,-62.16,-2.7836690630876024
168.0,90.0,12.24,-58.58,52.45460896849216
168.0,90.0,12.56,-60.2,137.04207457738858
168.0,90.0,12.88,-71.9,-118.85295028071744
168.0,90.0,13.2,-73.01,-68.75009045532407
168.0,90.0,13.52,-71.37,-3.6996434945049024
168.0,90.0,13.84,-65.28,80.81342276944176
168.0,90.0,14.16,-66.56,74.39138738860531
168.0,90.0,14.48,-70.04,50.67718589233994
168.0,90.0,14.8,-71.5,-103.36068274167596
168.0,90.0,15.12,-78.92,-122.90842860290883
168.0,90.0,15.44,-77.64,-88.57201001740378
168.0,90.0,15.76,-70.99,167.8383885248725
168.0,90.0,16.08,-93.54,-143.1773331830841
168.0,90.0,16.4,-70.54,140.5482246554106
168.0,90.0,16.72,-75.72,-135.18343420664507
168.0,90.0,17.04,-73.77,125.40329528445322
168.0,90.0,17.36,-80.27,56.242154990714745
168.0,90.0,17.68,-79.16,176.0795022097898
168.0,90.0,18.0,-78.26,139.00055562088122
169.0,90.0,2.0,-32.0,56.079230308443215
169.0,90.0,2.32,-32.97,137.1611468091319
169.0,90.0,2.64,-37.37,-146.33287743826546
169.0,90.0,2.96,-29.37,-97.95193502999363
169.0,90.0,3.28,-33.63,-39.84348767330054
169.0,90.0,3.6,-35.13,5.100183083652706
169.0,90.0,3.92,-41.97,98.21957553994574
169.0,90.0,4.24,-40.14,-149.55357382585504
169.0,90.0,4.56,-40.23,-110.9914537426538
169.0,90.0,4.88,-40.71,-7.369274833812115
169.0,90.0,5.2,-40.02,80.15573785732656
169.0,90.0,5.52,-40.88,151.8805928904355
169.0,90.0,5.84,-43.65,-150.74756620145567
169.0,90.0,6.16,-44.58,-48.77971022340376
169.0,90.0,6.48,-47.18,47.807932496682916
169.0,90.0,6.8,-47.14,156.28934513166124
169.0,90.0,7.12,-49.88,-109.3257276997402
169.0,90.0,7.44,-45.51,-47.46290356232373
169.0,90.0,7.76,-45.91,34.20872156684915
169.0,90.0,8.08,-48.87,123.0162905781514
169.0,90.0,8.4,-51.16,-178.30646724028415
169.0,90.0,8.72,-54.04,-83.92520365637364
169.0,90.0,9.04,-52.41,23.071782502926027
169.0,90.0,9.36,-56.51,112.08692851730638
169.0,90.0,9.68,-52.18,-174.37638661053248
169.0,90.0,10.0,-58.68,-112.86982582910781
169.0,90.0,10.32,-55.38,-20.462533009553464
169.0,90.0,10.64,-58.87,58.448077030867125
169.0,90.0,10.96,-60.47,149.01527041218804
169.0,90.0,11.28,-57.57,-141.9391557538083
169.0,90.0,11.6,-58.83,-83.53224607237922
169.0,90.0,11.92,-62.01,12.750713939476793
169.0,90.0,12.24,-59.33,46.24348066306737
169.0,90.0,12.56,-60.48,139.15999950496436
169.0,90.0,12.88,-67.42,-131.3248213316984
169.0,90.0,13.2,-66.86,-79.02354086578434
169.0,90.0,13.52,-77.27,-62.516066122472
169.0,90.0,13.84,-69.9,93.54732534177765
169.0,90.0,14.16,-64.61,107.02734066426203
169.0,90.0,14.48,-81.39,36.089073794337196
169.0,90.0,14.8,-70.14,-95.04166164606389
169.0,90.0,15.12,-72.94,-155.4932988727288
169.0,90.0,15.44,-70.54,-61.69574338698318
169.0,90.0,15.76,-76.93,177.7111868570436
169.0,90.0,16.08,-70.5,91.01287335983628
169.0,90.0,16.4,-71.31,142.72567813436189
169.0,90.0,16.72,-83.67,-118.34860064459959
169.0,90.0,17.04,-70.78,153.8971589938503
169.0,90.0,17.36,-73.04,-139.98463784361036
169.0,90.0,17.68,-76.49,-133.1705476743072
169.0,90.0,18.0,-88.8,66.05225754576443
170.0,90.0,2.0,-32.13,58.481374174733304
170.0,90.0,2.32,-32.56,137.778276770928
170.0,90.0,2.64,-37.44,-146.02861428490496
170.0,90.0,2.96,-28.84,-96.00976525807498
170.0,90.0,3.28,-33.28,-40.329075404922584
170.0,90.0,3.6,-34.71,5.192639340482925
170.0,90.0,3.92,-41.51,89.84649119235911
170.0,90.0,4.24,-40.81,-155.61587749490417
170.0,90.0,4.56,-39.88,-107.57811117249177
170.0,90.0,4.88,-41.21,-6.844801892560286
170.0,90.0,5.2,-39.36,80.03575382452576
170.0,90.0,5.52,-40.77,147.0891847451169
170.0,90.0,5.84,-43.43,-151.58861068335062
170.0,90.0,6.16,-45.04,-50.83742829845314
170.0,90.0,6.48,-47.14,46.695042787751674
170.0,90.0,6.8,-47.68,153.0583066640525
170.0,90.0,7.12,-48.05,-110.77583779174665
170.0,90.0,7.44,-46.0,-49.59748103756135
170.0,90.0,7.76,-45.3,39.36597449038473
170.0,90.0,8.08,-49.02,120.13497340415266
170.0,90.0,8.4,-51.02,-174.2862468186407
170.0,90.0,8.72,-53.12,-88.6892619675735
170.0,90.0,9.04,-53.57,20.903849782409388
170.0,90.0,9.36,-56.01,98.98949665435885
170.0,90.0,9.68,-53.09,-176.74050125177925
170.0,90.0,10.0,-55.61,-122.24425942167593
170.0,90.0,10.32,-52.46,-34.523362698687215
170.0,90.0,10.64,-59.71,61.096133558176675
170.0,90.0,10.96,-58.77,117.46236021177104
170.0,90.0,11.28,-56.83,-153.3319727068659
170.0,90.0,11.6,-58.77,-88.38997749968358
170.0,90.0,11.92,-61.26,3.7858609018072684
170.0,90.0,12.24,-60.72,44.26285309820365
170.0,90.0,12.56,-59.63,111.89466563755592
170.0,90.0,12.88,-72.02,155.3193682179237
170.0,90.0,13.2,-66.9,-79.11668227916407
170.0,90.0,13.52,-85.0,-131.37086557867516
170.0,90.0,13.84,-69.97,65.82569926853958
170.0,90.0,14.16,-66.48,88.625951666255
170.0,90.0,14.48,-77.45,10.026748456408384
170.0,90.0,14.8,-72.56,-84.47184881400312
170.0,90.0,15.12,-72.16,-60.24985825109273
170.0,90.0,15.44,-73.81,7.591263232094503
170.0,90.0,15.76,-83.53,-40.76416135782431
170.0,90.0,16.08,-73.32,147.23515332624277
170.0,90.0,16.4,-72.37,124.4399244909048
170.0,90.0,16.72,-72.08,173.95162558655795
170.0,90.0,17.04,-70.42,175.52896768378287
170.0,90.0,17.36,-72.15,92.75136294372346
170.0,90.0,17.68,-81.16,122.8798620979901
170.0,90.0,18.0,-79.16,-161.82804854643916
171.0,90.0,2.0,-32.03,60.59487983217455
171.0,90.0,2.32,-32.38,138.61859007364183
171.0,90.0,2.64,-37.3,-145.14518079730567
171.0,90.0,2.96,-28.57,-95.20856793187639
171.0,90.0,3.28,-33.22,-40.938418764578074
171.0,90.0,3.6,-34.37,4.529100518685053
171.0,90.0,3.92,-40.6,85.57317933950738
171.0,90.0,4.24,-41.05,-164.58981593324572
171.0,90.0,4.56,-39.73,-106.25794561985025
171.0,90.0,4.88,-41.42,-4.943835972701661
171.0,90.0,5.2,-39.15,79.5433191002879
171.0,90.0,5.52,-40.11,142.89773869186425
171.0,90.0,5.84,-43.41,-151.42164427058648
171.0,90.0,6.16,-45.3,-54.65167207476218
171.0,90.0,6.48,-46.79,42.996960905525775
171.0,90.0,6.8,-47.62,141.07453105068737
171.0,90.0,7.12,-47.18,-112.60783152175743
171.0,90.0,7.44,-46.4,-49.78549643138588
171.0,90.0,7.76,-44.85,37.451908263900535
171.0,90.0,8.08,-49.42,108.99857357722173
171.0,90.0,8.4,-50.42,-167.6964613297345
171.0,90.0,8.72,-51.54,-91.02498443287905
171.0,90.0,9.04,-54.98,16.166245654076825
171.0,90.0,9.36,-56.15,77.35902796152862
171.0,90.0,9.68,-53.62,-165.79735115147884
171.0,90.0,10.0,-55.08,-128.44137850835992
171.0,90.0,10.32,-51.84,-35.983341844671244
171.0,90.0,10.64,-62.1,61.54056948193132
171.0,90.0,10.96,-57.3,118.2291531644027
171.0,90.0,11.28,-57.05,-150.4286954211648
171.0,90.0,11.6,-58.78,-88.26764501221173
171.0,90.0,11.92,-58.19,-8.34088331456147
171.0,90.0,12.24,-58.66,42.960472588966844
171.0,90.0,12.56,-57.52,111.1952233868751
171.0,90.0,12.88,-71.48,-160.69877510396708
171.0,90.0,13.2,-71.98,-94.80488167359732
171.0,90.0,13.52,-69.38,-34.260037574340025
171.0,90.0,13.84,-69.74,88.25895734193745
171.0,90.0,14.16,-63.58,109.63534157390595
171.0,90.0,14.48,-75.71,-10.123053176306954
171.0,90.0,14.8,-77.9,-129.0102099824509
171.0,90.0,15.12,-68.94,-61.89878220386766
171.0,90.0,15.44,-70.31,-15.058980535063561
171.0,90.0,15.76,-76.79,-165.60578889034957
171.0,90.0,16.08,-74.34,65.57540244751183
171.0,90.0,16.4,-69.21,107.9797126601888
171.0,90.0,16.72,-73.75,165.58834957819212
171.0,90.0,17.04,-67.38,134.56002018136948
171.0,90.0,17.36,-77.52,-135.86119537742036
171.0,90.0,17.68,-77.69,-127.25842334177963
171.0,90.0,18.0,-77.86,-56.18650371439291
172.0,90.0,2.0,-31.95,63.18784146512573
172.0,90.0,2.32,-32.23,139.60996607925364
172.0,90.0,2.64,-36.91,-144.92785872411983
172.0,90.0,2.96,-28.51,-95.13164076116466
172.0,90.0,3.28,-32.92,-41.13025025176386
172.0,90.0,3.6,-33.92,4.193344081387292
172.0,90.0,3.92,-39.73,81.49833989445823
172.0,90.0,4.24,-41.24,-172.3313917642492
172.0,90.0,4.56,-39.35,-104.65311012697484
172.0,90.0,4.88,-42.09,-4.374322694000616
172.0,90.0,5.2,-39.2,77.6621187393565
172.0,90.0,5.52,-39.52,145.60379012220423
172.0,90.0,5.84,-42.68,-150.31704597737254
172.0,90.0,6.16,-44.94,-61.86450515084087
172.0,90.0,6.48,-46.81,38.64287758463815
172.0,90.0,6.8,-46.4,137.89616895038915
172.0,90.0,7.12,-47.21,-117.43757450072805
172.0,90.0,7.44,-46.43,-50.395773839321464
172.0,90.0,7.76,-44.34,34.15543019902442
172.0,90.0,8.08,-48.94,90.83514748759103
172.0,90.0,8.4,-50.56,-165.50173564496563
172.0,90.0,8.72,-51.44,-98.42125005191802
172.0,90.0,9.04,-53.94,20.547588815111144
172.0,90.0,9.36,-55.18,74.60608213151377
172.0,90.0,9.68,-54.98,-175.41773759216463
172.0,90.0,10.0,-53.82,-131.73234255394974
172.0,90.0,10.32,-53.65,-39.948583800868924
172.0,90.0,10.64,-62.93,46.97610770063498
172.0,90.0,10.96,-55.71,111.67644195895507
172.0,90.0,11.28,-58.09,-160.8088161413852
172.0,90.0,11.6,-58.85,-108.38936215709543
172.0,90.0,11.92,-58.6,-5.579423031287827
172.0,90.0,12.24,-62.51,51.55191987042087
172.0,90.0,12.56,-59.47,106.88697219561642
172.0,90.0,12.88,-77.2,154.31812264510515
172.0,90.0,13.2,-73.94,-121.9692437771229
172.0,90.0,13.52,-70.93,-31.22016357524138
172.0,90.0,13.84,-68.64,88.84347291073777
172.0,90.0,14.16,-61.34,99.12621844547265
172.0,90.0,14.48,-76.98,-2.6893179873746433
172.0,90.0,14.8,-69.17,-87.61150109594678
172.0,90.0,15.12,-67.04,-69.55237407582882
172.0,90.0,15.44,-69.16,-36.230402652234304
172.0,90.0,15.76,-82.57,41.95731469594117
172.0,90.0,16.08,-69.83,74.41712795052584
172.0,90.0,16.4,-69.32,109.16553549364559
172.0,90.0,16.72,-72.91,179.00920185562757
172.0,90.0,17.04,-66.04,164.62581313299015
172.0,90.0,17.36,-65.64,145.40881673212937
172.0,90.0,17.68,-78.27,-113.53235791048421
172.0,90.0,18.0,-73.6,-83.08039864571292
173.0,90.0,2.0,-31.91,64.61339897178874
173.0,90.0,2.32,-32.16,141.04249497509417
173.0,90.0,2.64,-36.38,-143.6683374431111
